round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
67,0.6295,1.1388,1238.1279,1238.1279,2476.2558
68,0.6301,1.1322,1238.1279,26854.1088,28092.2367
69,0.6303,1.1295,1238.1279,1238.1279,2476.2558
70,0.6311,1.1242,1238.1279,1238.1279,2476.2558
71,0.6330,1.1188,1238.1279,1238.1279,2476.2558
72,0.6337,1.1143,1238.1279,26854.1088,28092.2367
73,0.6345,1.1119,1238.1279,1238.1279,2476.2558
74,0.6356,1.1053,1238.1279,1238.1279,2476.2558
75,0.6362,1.1023,1238.1279,1238.1279,2476.2558
76,0.6380,1.0967,1238.1279,26854.1088,28092.2367
77,0.6387,1.0925,1238.1279,1238.1279,2476.2558
78,0.6405,1.0890,1238.1279,1238.1279,2476.2558
79,0.6408,1.0830,1238.1279,1238.1279,2476.2558
80,0.6423,1.0772,1238.1279,26854.1088,28092.2367
81,0.6431,1.0749,1238.1279,1238.1279,2476.2558
82,0.6440,1.0712,1238.1279,1238.1279,2476.2558
83,0.6450,1.0651,1238.1279,1238.1279,2476.2558
84,0.6457,1.0613,1238.1279,26854.1088,28092.2367
85,0.6463,1.0572,1238.1279,1238.1279,2476.2558
86,0.6473,1.0538,1238.1279,1238.1279,2476.2558
87,0.6480,1.0478,1238.1279,1238.1279,2476.2558
88,0.6487,1.0464,1238.1279,26854.1088,28092.2367
89,0.6500,1.0422,1238.1279,1238.1279,2476.2558
90,0.6507,1.0408,1238.1279,1238.1279,2476.2558
91,0.6517,1.0369,1238.1279,1238.1279,2476.2558
92,0.6528,1.0299,1238.1279,26854.1088,28092.2367
93,0.6531,1.0304,1238.1279,1238.1279,2476.2558
94,0.6532,1.0293,1238.1279,1238.1279,2476.2558
95,0.6544,1.0235,1238.1279,1238.1279,2476.2558
96,0.6554,1.0187,1238.1279,26854.1088,28092.2367
97,0.6561,1.0184,1238.1279,1238.1279,2476.2558
98,0.6568,1.0141,1238.1279,1238.1279,2476.2558
99,0.6574,1.0097,1238.1279,1238.1279,2476.2558
100,0.6584,1.0071,1238.1279,26854.1088,28092.2367
