round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1000,,2.3031,0.1000,,2.3031,0.00,196.36,196.36
2,0.1377,,2.3645,0.6130,,0.4127,196.36,196.36,392.73
3,0.1293,,2.3495,0.6144,,0.4040,196.36,196.36,392.73
4,0.1252,,2.3486,0.6128,,0.4054,196.36,196.36,392.73
5,0.1264,,2.3495,0.6145,,0.4014,196.36,196.36,392.73
6,0.1258,,2.3488,0.6143,,0.4001,196.36,196.36,392.73
7,0.1232,,2.3504,0.6134,,0.4016,196.36,196.36,392.73
8,0.1225,,2.3514,0.6141,,0.4009,196.36,196.36,392.73
9,0.1231,,2.3528,0.6135,,0.4024,196.36,196.36,392.73
10,0.1238,,2.3549,0.6144,,0.3996,196.36,196.36,392.73
11,0.1271,,2.3541,0.6144,,0.3994,196.36,196.36,392.73
12,0.1268,,2.3555,0.6148,,0.3968,196.36,196.36,392.73
13,0.1305,,2.3575,0.6149,,0.3987,196.36,196.36,392.73
14,0.1293,,2.3574,0.6139,,0.4001,196.36,196.36,392.73
15,0.1303,,2.3575,0.6148,,0.4002,196.36,196.36,392.73
16,0.1293,,2.3580,0.6150,,0.3982,196.36,196.36,392.73
17,0.1293,,2.3593,0.6145,,0.3980,196.36,196.36,392.73
18,0.1304,,2.3601,0.6149,,0.3994,196.36,196.36,392.73
19,0.1333,,2.3595,0.6147,,0.3988,196.36,196.36,392.73
20,0.1296,,2.3606,0.6142,,0.3978,196.36,196.36,392.73
21,0.1285,,2.3608,0.6153,,0.3959,196.36,196.36,392.73
22,0.1355,,2.3606,0.6143,,0.3989,196.36,196.36,392.73
23,0.1327,,2.3627,0.6142,,0.3986,196.36,196.36,392.73
24,0.1306,,2.3622,0.6141,,0.4000,196.36,196.36,392.73
25,0.1338,,2.3631,0.6151,,0.3959,196.36,196.36,392.73
26,0.1330,,2.3633,0.6147,,0.3980,196.36,196.36,392.73
27,0.1323,,2.3636,0.6149,,0.3986,196.36,196.36,392.73
28,0.1321,,2.3641,0.6137,,0.3993,196.36,196.36,392.73
29,0.1352,,2.3632,0.6146,,0.3990,196.36,196.36,392.73
30,0.1346,,2.3642,0.6145,,0.3972,196.36,196.36,392.73
31,0.1366,,2.3656,0.6141,,0.3999,196.36,196.36,392.73
32,0.1357,,2.3642,0.6146,,0.3980,196.36,196.36,392.73
33,0.1299,,2.3643,0.6141,,0.3989,196.36,196.36,392.73
34,0.1350,,2.3648,0.6150,,0.3974,196.36,196.36,392.73
35,0.1359,,2.3642,0.6148,,0.3978,196.36,196.36,392.73
36,0.1355,,2.3658,0.6147,,0.3990,196.36,196.36,392.73
37,0.1360,,2.3654,0.6139,,0.4000,196.36,196.36,392.73
38,0.1359,,2.3661,0.6148,,0.3970,196.36,196.36,392.73
39,0.1359,,2.3667,0.6137,,0.4021,196.36,196.36,392.73
40,0.1339,,2.3665,0.6147,,0.3973,196.36,196.36,392.73
41,0.1350,,2.3665,0.6145,,0.3970,196.36,196.36,392.73
42,0.1359,,2.3658,0.6146,,0.3969,196.36,196.36,392.73
43,0.1380,,2.3658,0.6144,,0.3983,196.36,196.36,392.73
44,0.1368,,2.3668,0.6152,,0.3965,196.36,196.36,392.73
45,0.1341,,2.3662,0.6143,,0.3985,196.36,196.36,392.73
46,0.1338,,2.3671,0.6132,,0.4015,196.36,196.36,392.73
47,0.1354,,2.3668,0.6150,,0.3958,196.36,196.36,392.73
48,0.1352,,2.3671,0.6139,,0.4009,196.36,196.36,392.73
49,0.1353,,2.3659,0.6147,,0.3981,196.36,196.36,392.73
50,0.1360,,2.3666,0.6142,,0.3996,196.36,196.36,392.73
51,0.1386,,2.3669,0.6143,,0.3980,196.36,196.36,392.73
52,0.1367,,2.3671,0.6149,,0.3988,196.36,196.36,392.73
53,0.1361,,2.3667,0.6140,,0.4000,196.36,196.36,392.73
54,0.1348,,2.3667,0.6140,,0.3998,196.36,196.36,392.73
55,0.1376,,2.3662,0.6136,,0.4008,196.36,196.36,392.73
56,0.1361,,2.3667,0.6152,,0.3973,196.36,196.36,392.73
57,0.1409,,2.3663,0.6152,,0.3967,196.36,196.36,392.73
58,0.1357,,2.3663,0.6148,,0.3977,196.36,196.36,392.73
59,0.1392,,2.3671,0.6145,,0.4000,196.36,196.36,392.73
60,0.1367,,2.3670,0.6149,,0.3960,196.36,196.36,392.73
61,0.1407,,2.3671,0.6148,,0.3988,196.36,196.36,392.73
62,0.1314,,2.3663,0.6128,,0.4014,196.36,196.36,392.73
63,0.1361,,2.3679,0.6148,,0.3955,196.36,196.36,392.73
64,0.1373,,2.3662,0.6146,,0.3978,196.36,196.36,392.73
65,0.1362,,2.3670,0.6143,,0.4002,196.36,196.36,392.73
66,0.1364,,2.3662,0.6145,,0.3985,196.36,196.36,392.73
67,0.1396,,2.3652,0.6143,,0.3982,196.36,196.36,392.73
68,0.1402,,2.3647,0.6150,,0.3958,196.36,196.36,392.73
69,0.1384,,2.3656,0.6144,,0.3968,196.36,196.36,392.73
70,0.1378,,2.3669,0.6146,,0.3989,196.36,196.36,392.73
71,0.1375,,2.3669,0.6145,,0.3999,196.36,196.36,392.73
72,0.1389,,2.3669,0.6132,,0.4023,196.36,196.36,392.73
73,0.1395,,2.3660,0.6145,,0.3989,196.36,196.36,392.73
74,0.1399,,2.3670,0.6135,,0.4010,196.36,196.36,392.73
75,0.1384,,2.3676,0.6152,,0.3953,196.36,196.36,392.73
76,0.1397,,2.3671,0.6145,,0.3999,196.36,196.36,392.73
77,0.1428,,2.3654,0.6150,,0.3970,196.36,196.36,392.73
78,0.1394,,2.3663,0.6142,,0.3971,196.36,196.36,392.73
79,0.1377,,2.3660,0.6144,,0.3962,196.36,196.36,392.73
80,0.1378,,2.3666,0.6137,,0.4013,196.36,196.36,392.73
81,0.1412,,2.3662,0.6152,,0.3957,196.36,196.36,392.73
82,0.1370,,2.3663,0.6144,,0.3992,196.36,196.36,392.73
83,0.1393,,2.3666,0.6137,,0.4013,196.36,196.36,392.73
84,0.1390,,2.3656,0.6147,,0.3972,196.36,196.36,392.73
85,0.1382,,2.3650,0.6134,,0.3995,196.36,196.36,392.73
86,0.1400,,2.3662,0.6144,,0.3993,196.36,196.36,392.73
87,0.1413,,2.3656,0.6154,,0.3952,196.36,196.36,392.73
88,0.1389,,2.3676,0.6142,,0.3982,196.36,196.36,392.73
89,0.1409,,2.3656,0.6142,,0.3977,196.36,196.36,392.73
90,0.1418,,2.3677,0.6137,,0.4001,196.36,196.36,392.73
91,0.1346,,2.3669,0.6138,,0.3997,196.36,196.36,392.73
92,0.1377,,2.3675,0.6124,,0.4047,196.36,196.36,392.73
93,0.1372,,2.3675,0.6147,,0.3976,196.36,196.36,392.73
94,0.1416,,2.3674,0.6147,,0.3972,196.36,196.36,392.73
95,0.1419,,2.3662,0.6144,,0.3981,196.36,196.36,392.73
96,0.1374,,2.3661,0.6150,,0.3975,196.36,196.36,392.73
97,0.1403,,2.3664,0.6143,,0.3988,196.36,196.36,392.73
98,0.1397,,2.3656,0.6143,,0.3991,196.36,196.36,392.73
99,0.1394,,2.3663,0.6139,,0.4013,196.36,196.36,392.73
100,0.1408,,2.3670,0.6143,,0.3983,196.36,196.36,392.73
101,0.1445,,2.3671,0.6147,,0.3996,196.36,196.36,392.73
